ISIN,SYMBOL,SERIES,TYPE,HAIRCUT,NAV
INF204K01FD1,RELMTLIPGP,GR,OMF,9,54.57
INF204K01FE9,RELMTLIPMP,DP,OMF,9,11.05
INF204K01FF6,RELMTLIPMR,DR,OMF,9,11.05
INF204K01FG4,RELMTLIPQP,DP,OMF,9,12.1
INF204K01FH2,RELMTLIPQR,DR,OMF,9,12.1
INF204K01II4,RELNIFANDP,DP,OMF,9,32.76
INF204K01IL8,RELNIFANDR,DR,OMF,9,32.76
INF277K01535,TATAGFD,DR,GMF,10,20.61
INF204K01H10,RELNIFDPDP,DP,OMF,9,35.72
INF204K01H28,RELNIFDPDP,DR,OMF,9,35.72
INF204K01H36,RELNIFDPGP,GR,OMF,9,44.77
INF204K01H69,RELNIFDPQD,DP,OMF,9,35.67
INF204K01H77,RELNIFDPQD,DR,OMF,9,35.67
INF277K01519,TATAGFG,GR,GMF,10,74.37
INF277K014C0,TATALSD01,DR,GMF,10,1114.52
INF277K01LQ7,TATALSG01,GR,GMF,10,4475.87
INF277K01YE6,TFRSTF,GR,GMF,10,3962.06
INF204K01IE3,RELNIFGP,GR,OMF,9,41.68
INF204K01IH6,RELNIFHFDP,DP,OMF,9,32.87
INF204K01IK0,RELNIFHFDR,DR,OMF,9,32.87
INF204K01IG8,RELNIFQTDP,DP,OMF,9,32.87
INF204K01IJ2,RELNIFQTDR,DR,OMF,9,32.87
INF204K01G78,RELNRIDPDP,DP,OMF,9,46.53
INF204K01G86,RELNRIDPDP,DR,OMF,9,46.53
INF204K01G94,RELNRIDPGP,GR,OMF,9,192.61
INF204K01604,RELNRIEQGP,GR,OMF,9,171.56
INF204K01570,RELNRIRPDP,DP,OMF,9,34.05
INF204K01588,RELNRIRPDR,DR,OMF,9,34.05
INF204K01XD4,RELOPPDPDP,DP,OMF,9,99.63
INF204K01XE2,RELOPPDPDP,DR,OMF,9,99.63
INF204K01XF9,RELOPPDPGP,GR,OMF,9,329.61
INF204K01I35,RELPHADPDP,DP,OMF,9,185.16
INF204K01I43,RELPHADPDP,DR,OMF,9,185.16
INF204K01I50,RELPHADPGP,GR,OMF,9,577.71
INF204K01950,RELPHARMBP,GR,OMF,9,522.21
INF204K01935,RELPHARMDP,DP,OMF,9,132.96
INF204K01943,RELPHARMDR,DR,OMF,9,132.96
INF204K01968,RELPHARMGP,GR,OMF,9,522.21
INF277K01OX7,TGSFR,GR,GMF,10,82.61
INF204K01AB6,RELPOWERDP,DP,OMF,9,75.6
INF204K01AC4,RELPOWERDR,DR,OMF,9,75.6
INF204K01AE0,RELPOWERGP,GR,OMF,9,366.94
INF204K01745,RELQUANTDP,DP,OMF,9,37.89
INF204K01752,RELQUANTDR,DR,OMF,9,37.89
INF204K01760,RELQUANTGP,GR,OMF,9,71.08
INF204K01J18,RELQUPDPDP,DP,OMF,9,44
INF204K01J26,RELQUPDPDP,DR,OMF,9,44
INF204K01J34,RELQUPDPGP,GR,OMF,9,76.71
INF204K01FX9,RELREGSBDP,DP,OMF,9,29.93
INF204K01FY7,RELREGSBDR,DR,OMF,9,29.93
INF204K01FW1,RELREGSBGP,GR,OMF,9,103.62
INF204K01FR1,RELREGSDDP,DP,OMF,9,12.98
INF204K01FS9,RELREGSDDR,DR,OMF,9,12.98
INF204K01FQ3,RELREGSDGP,GR,OMF,9,32.87
INF204K01GC1,RELREGSEDP,DP,OMF,9,49.52
INF204K01GD9,RELREGSEDR,DR,OMF,9,49.52
INF204K01GB3,RELREGSEGP,GR,OMF,9,230.4
INF204KA1C71,RELREIGDDP,DP,OMF,9,22.23
INF204KA1C30,RELREIGDG,GR,OMF,9,22.23
INF204KA1C63,RELREIGDP,DP,OMF,9,19.69
INF204KA1C22,RELREIGG,GR,OMF,9,19.69
INF204KA1B80,RELREWCB,GR,OMF,9,29.51
INF204KA1C14,RELREWCDDP,DP,OMF,9,26.4
INF204KA1B72,RELREWCDG,GR,OMF,9,33.01
INF204KA1C06,RELREWCDP,DP,OMF,9,23.08
INF204KA1B64,RELREWCG,GR,OMF,9,29.51
INF204K01B16,RELRSBDPDP,DP,OMF,9,41.03
INF204K01B24,RELRSBDPDP,DR,OMF,9,41.03
INF204K01B08,RELRSBDPGP,GR,OMF,9,116.04
INF204K01A74,RELRSDDPGP,GR,OMF,9,35.97
INF204K01K23,RELRSEDPDP,DP,OMF,9,76.44
INF204K01K31,RELRSEDPDP,DR,OMF,9,76.44
INF204K01K49,RELRSEDPGP,GR,OMF,9,250.88
INF204K01IQ7,RELSENANDP,DP,OMF,9,32.27
INF204K01IT1,RELSENANDR,DR,OMF,9,32.27
INF204K01K72,RELSENDPDP,DR,OMF,9,34.45
INF204K01K80,RELSENDPGP,GR,OMF,9,43.31
INF204K01L14,RELSENDPQD,DP,OMF,9,34.45
INF204K01L22,RELSENDPQD,DR,OMF,9,34.45
INF204K01IM6,RELSENGP,GR,OMF,9,40.94
INF204K01K64,RELSENHYHD,DP,OMF,9,34.45
INF204K01B40,RELSHODPDP,DP,OMF,9,11.75
INF204K01B32,RELSHODPGP,GR,OMF,9,53.89
INF204KA1EQ4,RELSHORTDP,DP,OMF,9,20.25
INF204KA1ER2,RELSHORTDR,DR,OMF,9,20.25
INF204K01FL4,RELSHORTGP,GR,OMF,9,49.8
INF204K01FM2,RELSHORTMP,DP,OMF,9,11.52
INF204K01FN0,RELSHORTMR,DR,OMF,9,11.52
INF204K01J83,RELSMADPBP,GR,OMF,9,201.49
INF204K01J91,RELSMADPDP,DP,OMF,9,119.77
INF204K01K07,RELSMADPDP,DR,OMF,9,119.77
INF204K01K15,RELSMADPGP,GR,OMF,9,201.49
INF204K01HZ0,RELSMLCPBP,GR,OMF,9,180.84
INF204K01IA1,RELSMLCPDP,DP,OMF,9,103.88
INF204K01IB9,RELSMLCPDR,DR,OMF,9,103.88
INF204K01HY3,RELSMLCPGR,GR,OMF,9,180.84
INF204KA1E04,RELTAXADDP,DP,OMF,9,23.56
INF204K01L30,RELTAXDPDP,DP,OMF,9,51.22
INF204K01L48,RELTAXDPDP,DR,OMF,9,51.22
INF204K01L55,RELTAXDPGP,GR,OMF,9,141.57
INF204K01GL2,RELTAXTSDP,DP,OMF,9,38.8
INF204K01GM0,RELTAXTSDR,DR,OMF,9,38.8
INF204K01GK4,RELTAXTSGP,GR,OMF,9,129.63
INF204K01F04,RELVISDPDP,DP,OMF,9,79.86
INF204K01F12,RELVISDPDP,DR,OMF,9,79.86
INF204K01F20,RELVISDPGP,GR,OMF,9,1553.46
INF204K01398,RELVISINBP,GR,OMF,9,244.42
INF204K01372,RELVISINDP,DP,OMF,9,71.13
INF204K01380,RELVISINDR,DR,OMF,9,71.13
INF204K01406,RELVISINGP,GR,OMF,9,1451.17
INF204KA1W77,REQSAVDGR,GR,OMF,9,16.96
INF204KA1W10,REQSAVDP,DP,OMF,9,13.29
INF204KA1W28,REQSAVDR,DR,OMF,9,13.29
INF204KA1V94,REQSAVGR,GR,OMF,9,15.51
INF204KA1W51,REQSAVMDP,DP,OMF,9,13.11
INF204KA1W69,REQSAVMDR,DR,OMF,9,13.11
INF204KA1W36,REQSAVQDP,DP,OMF,9,13.1
INF204KA1W44,REQSAVQDR,DR,OMF,9,13.1
INF277K01PR6,TLF,GR,GMF,10,4551.7
INF204KA16G3,REUSEODDP,DP,OMF,9,36.32
INF204KA17G1,REUSEODDR,DR,OMF,9,36.32
INF204KA15G5,REUSEODGR,GR,OMF,9,36.32
INF204KA13G0,REUSEODP,DP,OMF,9,32.82
INF204KA14G8,REUSEODR,DR,OMF,9,32.82
INF204KA12G2,REUSEOGR,GR,OMF,9,32.82
INF205K01I34,RGFCBOFGPG,GR,OMF,9,1795.65
INF205K01B15,RGFGEIRGGP,GR,OMF,9,26.5
INF205K01TH0,RGFMTD1GR,GR,OMF,9,2728.07
INF205K01ZZ9,RGFPEERGGP,GR,OMF,9,16.81
INF205K01UH8,RGFSTD1GR,GR,OMF,9,3706.06
INF205K01NY8,RGFUSD1GR,GR,OMF,9,3732.18
INF205K01HY0,RGFUSG,GR,OMF,9,3590.48
INF204K01AD2,RLPOWBPDB,GR,OMF,9,366.94
INF205K01RM4,RMFAIFAG,GR,OMF,9,3002.3
INF204KB17V8,RMFDP,DP,OMF,9,20.59
INF204KB1YS7,RMFNLADR,DR,OMF,9,17.46
INF204KB1ZK1,RMFNLDPDP,DP,OMF,9,12.38
INF204KB1ZL9,RMFNLDPDR,DR,OMF,9,12.38
INF204KB1ZB0,RMFNLGPGR,GR,OMF,9,17.11
INF204KB1ZG9,RMFNLQPDP,DP,OMF,9,11.57
INF204KB1ZH7,RMFNLQPDR,DR,OMF,9,11.57
INF204KB1X25,RMFRJAGGR,GR,OMF,9,27.65
INF204KB1X33,RMFRJAMDP,DR,OMF,9,27.65
INF204KB1X41,RMFRJAMDR,DP,OMF,9,27.65
INF204KB1W91,RMFRJGR,GR,OMF,9,27.27
INF205K01UN6,RMFSTPAG,GR,OMF,9,3372.21
INF761K01819,RRDG,GR,OMF,9,35.31
INF247L01AY5,S1GD,DP,OMF,9,17.12
INF247L01AZ2,S1GP,DP,OMF,9,16.85
INF247L01BC9,S2GD,GR,OMF,9,15.83
INF247L01BD7,S2GPL0,GR,OMF,9,15.58
INF247L01BF2,S3GD,DP,OMF,10.07,25.7
INF247L01BG0,S3GP,DP,OMF,10.07,25.34
INF247L01BI6,S4GD,DP,OMF,9,18.13
INF247L01BJ4,S4GP,DP,OMF,9,17.87
INF680P01018,SAHF101,GR,OMF,9,32.76
INF680P01042,SAHF101D,GR,OMF,9,37.01
INF680P01034,SAHF102,DR,OMF,9,26.19
INF680P01026,SAHF102P,DP,OMF,9,26.19
INF200K01131,SAOF-DP,DP,OMF,9,16.94
INF277K011C6,TLSDZ,DR,GMF,10,1114.52
INF200K01149,SAOF-DR,DR,OMF,9,16.94
INF200K01156,SAOF-G,DP,OMF,9,32.22
INF680P01174,SBAF107,GR,OMF,9,17.71
INF680P01208,SBAF107D,GR,OMF,9,19.56
INF680P01190,SBAF108,DR,OMF,9,17.73
INF680P01182,SBAF108P,DP,OMF,9,17.73
INF200KA1507,SBBFSD464G,GR,OMF,9,42.34
INF200K01164,SBCF-DP,DP,OMF,9,52.31
INF200K01172,SBCF-DR,DR,OMF,9,52.31
INF200K01180,SBCF-G,GR,OMF,9,91.95
INF200K01SE0,SBESGD007G,GR,OMF,9,265.17
INF200K01RP8,SBGFD246G,GR,OMF,9,23.79
INF200K01QT2,SBIARDD,DR,OMF,9,18.44
INF200K01QX4,SBIBCDG,GR,OMF,9,101.34
INF200KA1T70,SBIBFACDPG,GR,OMF,9,15.62
INF200KA1T62,SBIBFACRPD,DP,OMF,9,15.26
INF200KA1T54,SBIBFACRPG,GR,OMF,9,15.26
INF200KA1S63,SBIBFADPD,DP,OMF,9,21.67
INF200KA1S55,SBIBFADPG,GR,OMF,9,21.68
INF200KA1T05,SBIBFAHDPD,DP,OMF,9,19.91
INF200KA1S97,SBIBFAHDPG,GR,OMF,9,19.9
INF200KA1S89,SBIBFAHRPD,DP,OMF,9,19.04
INF200KA1S71,SBIBFAHRPG,GR,OMF,9,19.04
INF200KA1S48,SBIBFARPD,DP,OMF,9,20.64
INF200KA1S30,SBIBFARPG,GR,OMF,9,20.64
INF200KA1481,SBIBFSFDP,DP,OMF,9,34.33
INF200KA1499,SBIBFSFDR,DR,OMF,9,34.33
INF200KA1473,SBIBFSFGR,GR,OMF,9,38.22
INF200K01RA0,SBICONT,GR,OMF,9,429.28
INF200K01RW4,SBID24DP,DP,OMF,9,90.69
INF200KA1U36,SBIDP,DP,OMF,9,17.24
INF200KA1U44,SBIDPDFF,DR,OMF,9,17.24
INF200KA1T39,SBIDPG,GR,OMF,9,14.05
INF200KA1U28,SBIDPGFOF,GR,OMF,9,17.24
INF200KA1U02,SBIDPR,DP,OMF,9,16.78
INF200KA1U10,SBIDR,DR,OMF,9,16.78
INF200K01958,SBIDYBFUND,GR,OMF,9,34.11
INF200K01966,SBIDYBFUND,DP,OMF,9,17.88
INF200K01974,SBIDYBFUND,DR,OMF,9,17.88
INF200KA1DB2,SBIESFRDPM,DP,OMF,9,21.64
INF200KA1DD8,SBIESFRDPQ,DP,OMF,9,22.07
INF200KA1DC0,SBIESFRDRM,DR,OMF,9,21.64
INF200KA1DE6,SBIESFRDRQ,DR,OMF,9,22.07
INF200KA1DA4,SBIESFRG,GR,OMF,9,23.34
INF200K01RJ1,SBIFEFD81G,GR,OMF,9,379.62
INF200K01VR6,SBIFMCG,GR,OMF,9,346.72
INF277K011D4,TMOND,DR,GMF,10,1001.52
INF200KA1T96,SBIFOF,GR,OMF,9,16.78
INF200K01RR4,SBIIFD144D,DR,OMF,9,50.49
INF200K01RS2,SBIIFD144G,GR,OMF,9,57.05
INF200K01RQ6,SBIIFD144P,DP,OMF,9,50.49
INF200K01CU0,SBIIFI,DP,OMF,9,47.34
INF200K01CT2,SBIIFI,GR,OMF,9,53.22
INF200K01CV8,SBIIFI,DR,OMF,9,47.34
INF200K01UJ5,SBILARG,GR,OMF,9,666.78
INF200K01VM7,SBILDDG,GR,OMF,9,3440.59
INF200K01LJ4,SBIMICF,GR,OMF,9,5680.11
INF200K01719,SBIMIFINVP,GR,OMF,9,48.34
INF200K01727,SBIMIFINVP,DP,OMF,9,18.74
INF200K01735,SBIMIFINVP,DR,OMF,9,18.74
INF200K01TE8,SBINFD055A,GR,OMF,9,227.41
INF200K01BD8,SBIPSU,DP,OMF,10.52,32.7
INF200K01BC0,SBIPSU,GR,OMF,10.52,32.7
INF200K01BE6,SBIPSU,DR,OMF,10.52,32.7
INF200KA1T21,SBIRPD,DP,OMF,9,13.79
INF200KA1T13,SBIRPG,GR,OMF,9,13.79
INF200K01HZ8,SBISHDFIGR,GR,OMF,9,30.34
INF200K01IG6,SBISHDFRGR,GR,OMF,9,34.32
INF200K01HV7,SBISHFIMDP,DP,OMF,9,16.77
INF200K01HW5,SBISHFIMDR,DR,OMF,9,16.77
INF200K01MG8,SBISHFUIGR,GR,OMF,9,3377.35
INF200K01MO2,SBISHFURGR,GR,OMF,9,3318.85
INF200K01MP9,SBISHURMDP,DP,OMF,9,1455.66
INF200K01MQ7,SBISHURMDR,DR,OMF,9,1455.66
INF200K01T28,SBISMCF,GR,OMF,9,186.98
INF200K01T36,SBISMCF,DP,OMF,9,110.46
INF200K01T44,SBISMCF,DR,OMF,9,110.46
INF200K01T51,SBISMCFDG,GR,OMF,9,212.58
INF200K01T77,SBISMCFDP,DR,OMF,9,145.1
INF200K01VE4,SBISTDG,GR,OMF,9,32.12
INF200K01U41,SBITADF,GR,OMF,9,2947.01
INF200K01VS4,SBITOFRG,GR,OMF,9,219.03
INF200K01SR2,SBMIFD028G,GR,OMF,9,72.11
INF903J01454,SBNPPEQU13,DP,OMF,9,36.79
INF903J01462,SBNPPEQU14,DR,OMF,9,36.79
INF903J01470,SBNPPEQU15,GR,OMF,9,268.83
INF903J01512,SBNPPEQU19,DP,OMF,9,17.19
INF903J01520,SBNPPEQU20,DR,OMF,9,17.19
INF903J01538,SBNPPEQU21,GR,OMF,9,218.52
INF903J01603,SBNPPEQU28,DP,OMF,9,30.43
INF903J01611,SBNPPEQU29,DR,OMF,9,30.43
INF903J01629,SBNPPEQU30,GR,OMF,9,98.15
INF903J01173,SBNPPEQU52,GR,OMF,9,1397.26
INF903J01181,SBNPPEQU53,DP,OMF,9,69.38
INF903J01199,SBNPPEQU53,DR,OMF,9,69.38
INF200KA13Y1,SBSIF681G,GR,OMF,9,13.11
INF200KA16Y4,SBSIFD681G,GR,OMF,9,13.16
INF903J01FQ2,SBSRG,GR,OMF,9,65.91
INF903J01FR0,SBSRQDP,DP,OMF,9,13.06
INF903J01FU4,SBSRQDR,DR,OMF,9,13.06
INF200KA1YT0,SCBF566D,DR,OMF,9,14.19
INF200KA1YU8,SCBF566DP,DP,OMF,9,14.62
INF200KA1YR4,SCBF566G,GR,OMF,9,15.04
INF200KA1YM5,SCBF566QP,GR,OMF,9,14.64
INF200KA1YP8,SCBF566QP,DP,OMF,9,14.22
INF200KA1YV6,SCBFD566A,DR,OMF,9,14.62
INF200KA1YO1,SCBFD566D,DR,OMF,9,13.81
INF200KA1YS2,SCBFD566G,DP,OMF,9,14.19
INF200KA1YN3,SCBFD566P,DP,OMF,9,13.81
INF200KA1YQ6,SCBFD566Q,DR,OMF,9,14.22
INF200KA1R07,SCBIP619GD,GR,OMF,9,44.72
INF200KA1Q99,SCBIP619GR,GR,OMF,9,42.34
INF200K01QR6,SCBSP056GD,GR,OMF,9,116.38
INF761K01EO0,SCDDDBAF,DP,OMF,9,41.25
INF761K01ES1,SCDDRBAF,DR,OMF,9,41.25
INF251K01SR5,SCDGG,GR,OMF,9,14.49
INF761K01EP7,SCDGGBAF,GR,OMF,9,55.08
INF247L01BW7,SCDPD,DP,OMF,9,14.14
INF277K012D2,TMONDZ,DR,GMF,10,1001.52
INF277K016T9,TOFB,GR,GMF,5,1300.74
INF247L01BX5,SCDPR,DR,OMF,9,14.14
INF247L01BY3,SCGDG,GR,OMF,9,14.31
INF277K018T5,TOFD,GR,GMF,5,1308.78
INF582M01HW2,UNGDG,GR,GMF,10,11.85
INF082J01432,SCGP,GR,OMF,9,12.57
INF247L01BV9,SCGPG,GR,OMF,9,14.14
INF200KA11R9,SCISI665G,GR,OMF,9,11.65
INF200KA14R3,SCISID665G,GR,OMF,9,11.7
INF247L01BZ0,SCPDD,DP,OMF,9,14.31
INF247L01CA1,SCPDR,DR,OMF,9,14.31
INF761K01EQ5,SCRDD,DP,OMF,9,36.41
INF251K01SP9,SCRDD3,DP,OMF,9,14.25
INF761K01ET9,SCRDR,DR,OMF,9,36.41
INF251K01SQ7,SCRDR2,DR,OMF,9,14.25
INF082J01440,SCRG,GR,OMF,9,12.38
INF761K01ER3,SCRGG,GR,OMF,9,49.94
INF251K01SO2,SCRGG1,GR,OMF,9,14.25
INF767K01PW6,SDG1G,GR,OMF,9,14.65
INF767K01PT2,SDGPG,GR,OMF,9,13.81
INF194KB1ET9,SDL26DG,GR,OMF,9,11.55
INF194KB1EW3,SDL26RG,GR,OMF,9,11.49
INF194KB1EZ6,SDL27DG,GR,OMF,9,11.58
INF194KB1FC2,SDL27RG,GR,OMF,9,11.53
INF200KB1118,SEOF686D,DR,OMF,9,11.48
INF200KB1100,SEOF686DP,DP,OMF,9,11.48
INF200KB1092,SEOF686G,GR,OMF,9,11.48
INF200KB1142,SEOFD686D,DR,OMF,9,11.57
INF200KB1126,SEOFD686G,GR,OMF,9,11.57
INF200KB1134,SEOFD686P,DP,OMF,9,11.57
INF789FB1RH4,SFDPD,DP,OMF,9,18.86
INF789FB1RI2,SFDPR,DR,OMF,9,18.86
INF789FB1RJ0,SFGPG,GR,OMF,9,33.38
INF582M01ID0,UNGRG,GR,GMF,10,11.72
INF903J01HW6,SFIPRG,GR,OMF,9,37.98
INF200KA1R15,SFRDF620G,GR,OMF,9,12.61
INF200KA1R64,SFRDFD620G,GR,OMF,9,12.71
INF903J01LY4,SFSTPRB,DP,OMF,9,20.53
INF903J01IN3,SFSTPRG,GR,OMF,9,40.7
INF903J01IO1,SFSTPRMDP,DP,OMF,9,11.65
INF903J01IR4,SFSTPRMDR,DR,OMF,9,11.65
INF204KB1BD7,SHAMRMF,DP,OMF,9,20.3
INF204KB1BE5,SHAMRMF,DR,OMF,9,20.3
INF204K011R2,SHAQRMF,DP,OMF,9,28.04
INF204K012R0,SHAQRMF,DR,OMF,9,28.04
INF204KB1BF2,SHDPD,DP,OMF,9,18.58
INF204KB1BG0,SHDPR,DR,OMF,9,18.58
INF903J01F76,SIARDP,DP,OMF,9,64.96
INF903J01F84,SIARDR,DR,OMF,9,64.96
INF903J01F68,SIARG,GR,OMF,9,97.98
INF789F1AVD7,SIG1G,GR,OMF,9,14.39
INF789F1AVC9,SIGPG,GR,OMF,9,14.35
INF200KA15T6,SLDF670D,DR,OMF,9,11.93
INF200KA14T9,SLDF670DP,DP,OMF,9,11.93
INF200KA13T1,SLDF670G,GR,OMF,9,11.93
INF200KA16T4,SLDFD670G,GR,OMF,9,12.03
INF680P01133,SLTEF105,GR,OMF,9,23.64
INF680P01158,SLTEF105D,GR,OMF,9,26.22
INF680P01141,SLTEF106,DP,OMF,9,23.64
INF680P01414,SMAAF109,GR,OMF,9,12.6
INF680P01406,SMAAF109D,GR,OMF,9,12.86
INF680P01075,SMCF103,GR,OMF,9,22.71
INF680P01109,SMCF103D,GR,OMF,9,25.32
INF680P01091,SMCF104,DR,OMF,9,22.71
INF680P01083,SMCF104P,DP,OMF,9,22.71
INF903JA1JC0,SMFBCDG,GR,OMF,9,22.83
INF903JA1JB2,SMFBCDR,DP,OMF,9,17.95
INF903JA1JE6,SMFBCDR1,DP,OMF,9,19.1
INF903JA1IZ3,SMFBCGP,GR,OMF,9,21.47
INF903J01DU9,SMFEMDP,DP,OMF,9,33.94
INF903J01DV7,SMFEMDR,DR,OMF,9,33.94
INF903J01DT1,SMFEMG,GR,OMF,9,86.81
INF903JA1LG7,SMFFCDP1,DR,OMF,9,15.13
INF903JA1LD4,SMFFCDPR,DR,OMF,9,14.62
INF903JA1LB8,SMFFCGPG,GR,OMF,9,14.62
INF903J01EY9,SMFGADP,DP,OMF,9,26.6
INF903J01EZ6,SMFGADR,DR,OMF,9,26.6
INF903J01EX1,SMFGAG,GR,OMF,9,31.04
INF903J01HB0,SMIPARG,GR,OMF,9,28.78
INF903J01HC8,SMIPARMDP,DP,OMF,9,13.37
INF903J01HF1,SMIPARMDR,DR,OMF,9,13.37
INF903J01HD6,SMIPARQDP,DP,OMF,9,18.83
INF903J01HG9,SMIPARQDR,DR,OMF,9,18.83
INF200K01UG1,SMMFDG,GR,OMF,9,124.47
INF200KA19O9,SNMIF661D,DR,OMF,9,18.63
INF200KA18O1,SNMIF661DP,DP,OMF,9,18.63
INF200KA17O3,SNMIF661G,GR,OMF,9,18.63
INF200KA15P4,SNMIF662D,DR,OMF,9,19.65
INF200KA14P7,SNMIF662DP,DP,OMF,9,19.65
INF200KA13P9,SNMIF662G,GR,OMF,9,19.65
INF200KA12P1,SNMIFD661D,DR,OMF,9,18.86
INF200KA10P5,SNMIFD661G,GR,OMF,9,18.86
INF200KA11P3,SNMIFD661P,DP,OMF,9,18.86
INF200KA18P8,SNMIFD662D,DR,OMF,9,19.89
INF200KA16P2,SNMIFD662G,GR,OMF,9,19.89
INF200KA17P0,SNMIFD662P,DP,OMF,9,19.89
INF200KA18Z7,SNWIN684D,GR,OMF,9,11.7
INF200KB1035,SNWIN684DP,DP,OMF,9,11.74
INF200KB1027,SNWIN684G,GR,OMF,9,11.74
INF582M01021,UNLDDR,DR,GMF,10,1000.79
INF200KB1043,SNWIND684D,DR,OMF,9,11.74
INF200KA19Z5,SNWIND684G,DP,OMF,9,11.7
INF582M01682,UNLDRD,DR,GMF,10,1000.79
INF582M01013,UNLGR,GR,GMF,10,2393.91
INF582M01674,UNLGRD,GR,GMF,10,2421.64
INF582M01HG5,UNMMGD,GR,GMF,10,1201.21
INF200KB1019,SNWIND684P,DR,OMF,9,11.7
INF789F1AUR9,SPD1D1,DP,OMF,9,28.77
INF789F1AUP3,SPDPD,DP,OMF,9,26.99
INF903J01546,SPEQU22,DP,OMF,9,30.74
INF903J01553,SPEQU23,DR,OMF,9,30.74
INF903J01561,SPEQU24,GR,OMF,9,101.23
INF789F1AUQ1,SPG1G,GR,OMF,9,28.77
INF247L01AG2,SPGDG,GR,OMF,9,22.56
INF247L01AH0,SPGPG,GR,OMF,9,21.97
INF789F1AUO6,SPGPG1,GR,OMF,9,26.99
INF903JA1FC8,SSFDD,DP,OMF,9,25.1
INF903JA1FA2,SSFDG,GR,OMF,9,36.57
INF903JA1EZ2,SSFRD,DP,OMF,9,23.36
INF903JA1EX7,SSFRG,GR,OMF,9,34.07
INF044D01BU9,SSG1GTMF,GR,OMF,9,245.58
INF789FA1Q91,STAID,DP,OMF,9,13.28
INF582M01HO9,UNMMGR,GR,GMF,10,1174.72
INF582M01FA2,UNOGRD,GR,GMF,5,1305.91
INF789FA1R09,STAIR,DR,OMF,9,13.28
INF397L01430,STBWD,DP,OMF,9,12.69
INF582M01FJ3,UNOGRR,GR,GMF,5,1298.77
INF789FB1S71,UTIGED2G,GR,GMF,5,3395.34
INF397L01448,STBWD,DR,OMF,9,12.69
INF767K01FL0,STD1D,DP,OMF,9,10.05
INF767K01FN6,STD1R,DR,OMF,9,10.05
INF767K01AK3,STDDD,DP,OMF,9,10.68
INF767K01FM8,STG1G,GR,OMF,9,40.58
INF789F01QA4,STIGG,GR,OMF,9,30.04
INF677K01932,STIID,DR,OMF,9,10.66
INF677K01916,STIIG,GR,OMF,9,28.15
INF677K01924,STIIP,DP,OMF,9,10.66
INF789F01QB2,STIMD,DP,OMF,9,11.91
INF789F01QC0,STIMR,DR,OMF,9,11.91
INF179K01CW2,STOFRPND,DR,OMF,9,10.21
INF789FA1R58,STQDR,DR,OMF,9,15.54
INF178L01202,STSG,GR,OMF,9,3175.5
INF178L01210,STSMDP,DP,OMF,9,1210.4
INF178L01228,STSMDR,DR,OMF,9,1210.4
INF761K01876,TADD,DP,OMF,9,78.72
INF761K01884,TADG,GR,OMF,9,197.11
INF277K010R6,TAFA,DR,OMF,9,13.1
INF277K015Q7,TAFB,GR,OMF,9,13.7
INF789FB1S89,UTIGED3R,DR,GMF,10,1371.66
INF789F1AVR7,UTIGFG1G,GR,GMF,10,12.01
INF789F1AVI6,UTIGFGPG,GR,GMF,10,11.88
INF789F01646,UTIGILTLTP,DP,GMF,10,36.65
INF277K019Q9,TAFC,DR,OMF,9,13.77
INF789F01661,UTIGILTLTP,GR,GMF,10,59.94
INF789F01653,UTIGILTLTP,DR,GMF,10,36.65
INF277K017Q3,TAFD,GR,OMF,9,14.34
INF277K01DB6,TATABFD,DP,OMF,9,97.74
INF277K01295,TATABFD,DR,OMF,9,97.74
INF277K01303,TATABFG,GR,OMF,9,441.86
INF789F01604,UTIGSECSTP,GR,GMF,5,3360.09
INF277K01CS2,TATABFMD,DP,OMF,9,92.07
INF277K01CW4,TATABFMD,DR,OMF,9,92.07
INF277K01Z36,TATABSDZ,DR,OMF,9,45.66
INF789F01AZ5,UTILIQUDRI,DR,GMF,10,1134.86
INF789F01BB4,UTILIQUMDR,GR,GMF,10,3704.28
INF277K01Z10,TATABSGZ,GR,OMF,9,45.66
INF277K01Z93,TATADIFDZ,DR,OMF,9,61.2
INF277K01Z77,TATADIFGZ,GR,OMF,9,61.2
INF277K01DH3,TATAEOD,DP,OMF,9,87
INF277K01410,TATAEOD,DR,OMF,9,87
INF277K01428,TATAEOG,GR,OMF,9,539.73
INF277K01MZ6,TATAEP5PZ,DP,OMF,9,150.44
INF277K01NB5,TATAEPDPZ,DP,OMF,9,139.14
INF277K01DI1,TATAEPE5,DP,OMF,9,136.24
INF277K01436,TATAEPE5,DR,OMF,9,136.24
INF277K01NA7,TATAEPE5Z,DR,OMF,9,150.44
INF277K01444,TATAEPED,DR,OMF,9,122.59
INF277K01DJ9,TATAEPEDP,DP,OMF,9,122.59
INF277K01NC3,TATAEPEDZ,DR,OMF,9,139.14
INF277K01451,TATAEPEG,GR,OMF,9,366.25
INF277K01ND1,TATAEPEGZ,GR,OMF,9,409.42
INF277K01LZ8,TATAFD1,DR,OMF,9,1003.53
INF277K01MA9,TATAFG1,GR,OMF,9,3730.81
INF277K01MB7,TATAFW1,DR,OMF,9,1008.42
INF277K01MD3,TATAFWP1,DP,OMF,9,1008.42
INF277K01DS0,TATAGROD,DP,OMF,9,121.84
INF277K01642,TATAGROD,DR,OMF,9,121.84
INF277K01626,TATAGROG,GR,OMF,9,441.43
